frame,rgyr,e2e,nhb,i3,i4,iL,bang_mean,bang_rms,tors_mean,alpha_frac,e_morse,e_angle,e_torsion,e_hydro,e_native,thermal,rmsd_native,rmsd_c1,rmsd_c2,rmsd_c3,rmsd_c4
46210,9.2189,0.0000,204,60,54,90,101.76,33.01,6.92,0.421,3.0802,12.0442,248.1256,-1.6483,1.2725,0.0010,11.3071,11.3071,0.0000,0.0000,0.0000
46220,9.2190,0.0000,204,60,54,90,101.70,32.89,6.94,0.424,3.0732,12.0258,246.5294,-1.6483,1.3314,0.0010,11.3072,11.3072,0.0000,0.0000,0.0000
46230,9.2191,0.0000,203,60,53,90,101.75,32.85,6.95,0.424,3.1035,12.0060,246.4830,-1.6477,1.2888,0.0010,11.3073,11.3073,0.0000,0.0000,0.0000
46240,9.2192,0.0000,203,60,53,90,101.85,32.99,6.96,0.424,3.1305,11.9909,246.5092,-1.6474,1.2227,0.0010,11.3073,11.3073,0.0000,0.0000,0.0000
46250,9.2193,0.0000,203,60,53,90,101.89,33.08,6.95,0.424,3.1344,12.0022,246.5287,-1.6467,1.1867,0.0010,11.3074,11.3074,0.0000,0.0000,0.0000
46260,9.2194,0.0000,203,60,53,90,101.92,33.19,5.65,0.424,3.1418,12.0111,246.3486,-1.6460,1.1803,0.0010,11.3075,11.3075,0.0000,0.0000,0.0000
46270,9.2196,0.0000,203,60,53,90,101.88,33.16,5.66,0.424,3.1072,12.0066,245.9621,-1.6452,1.2015,0.0010,11.3075,11.3075,0.0000,0.0000,0.0000
46280,9.2197,0.0000,203,60,53,90,101.91,33.21,6.93,0.428,3.0935,11.9678,246.2145,-1.6444,1.2224,0.0010,11.3077,11.3077,0.0000,0.0000,0.0000
46290,9.2199,0.0000,203,60,53,90,101.89,33.11,5.57,0.431,3.0784,11.9332,246.2006,-1.6431,1.2224,0.0010,11.3077,11.3077,0.0000,0.0000,0.0000
46300,9.2200,0.0000,203,60,53,90,101.89,33.05,4.44,0.434,3.0887,11.8998,246.6374,-1.6417,1.2237,0.0010,11.3079,11.3079,0.0000,0.0000,0.0000
46310,9.2202,0.0000,203,60,53,90,101.94,33.01,4.31,0.428,3.1547,11.8810,246.4185,-1.6414,1.2316,0.0010,11.3081,11.3081,0.0000,0.0000,0.0000
46320,9.2203,0.0000,203,60,53,90,101.90,32.89,5.71,0.431,3.2472,11.8575,246.4201,-1.6411,1.2799,0.0010,11.3083,11.3083,0.0000,0.0000,0.0000
46330,9.2204,0.0000,203,60,53,90,101.93,32.87,5.60,0.434,3.2632,11.8968,246.4397,-1.6423,1.2636,0.0010,11.3085,11.3085,0.0000,0.0000,0.0000
46340,9.2206,0.0000,203,60,53,90,101.97,32.99,4.43,0.434,3.2422,11.9177,246.5363,-1.6438,1.2170,0.0010,11.3086,11.3086,0.0000,0.0000,0.0000
46350,9.2207,0.0000,204,60,53,91,102.03,32.89,5.59,0.434,3.2037,11.9520,246.4206,-1.6469,1.3109,0.0010,11.3087,11.3087,0.0000,0.0000,0.0000
46360,9.2208,0.0000,204,60,53,91,102.04,32.91,5.64,0.434,3.1655,11.9352,246.7374,-1.6489,1.3515,0.0010,11.3089,11.3089,0.0000,0.0000,0.0000
46370,9.2209,0.0000,204,60,53,91,101.86,32.90,6.86,0.431,3.0594,12.0073,246.3709,-1.6470,1.2908,0.0010,11.3090,11.3090,0.0000,0.0000,0.0000
46380,9.2211,0.0000,204,60,53,91,101.54,32.81,6.95,0.431,2.9571,12.1173,246.6558,-1.6456,1.2447,0.0010,11.3090,11.3090,0.0000,0.0000,0.0000
46390,9.2212,0.0000,204,60,53,91,101.46,32.93,6.94,0.431,2.9323,12.1691,246.2728,-1.6436,1.2226,0.0010,11.3090,11.3090,0.0000,0.0000,0.0000
46400,9.2212,0.0000,204,60,53,91,101.50,33.07,5.66,0.431,2.9279,12.1542,246.0890,-1.6429,1.2091,0.0010,11.3090,11.3090,0.0000,0.0000,0.0000
46410,9.2213,0.0000,204,60,53,91,101.55,33.14,6.87,0.431,2.9556,12.1239,245.9877,-1.6425,1.1879,0.0010,11.3090,11.3090,0.0000,0.0000,0.0000
46420,9.2213,0.0000,204,60,53,91,101.61,33.22,6.82,0.431,3.0111,12.0944,245.9999,-1.6421,1.2091,0.0010,11.3091,11.3091,0.0000,0.0000,0.0000
46430,9.2214,0.0000,204,60,53,91,101.65,33.18,6.88,0.431,3.0617,12.0835,246.6378,-1.6414,1.2007,0.0010,11.3091,11.3091,0.0000,0.0000,0.0000
46440,9.2216,0.0000,204,60,53,91,101.72,33.23,6.76,0.428,3.0945,12.0787,246.3095,-1.6410,1.1901,0.0010,11.3092,11.3092,0.0000,0.0000,0.0000
46450,9.2217,0.0000,204,60,53,91,101.82,33.34,6.71,0.424,3.1138,12.0742,246.1189,-1.6405,1.1746,0.0010,11.3093,11.3093,0.0000,0.0000,0.0000
46460,9.2219,0.0000,204,60,53,91,101.90,33.18,6.90,0.428,3.1442,12.0181,246.7364,-1.6398,1.1731,0.0010,11.3096,11.3096,0.0000,0.0000,0.0000
46470,9.2220,0.0000,204,60,53,91,101.89,33.10,6.89,0.428,3.1923,11.9838,246.4515,-1.6397,1.1923,0.0010,11.3098,11.3098,0.0000,0.0000,0.0000
46480,9.2222,0.0000,204,60,53,91,101.92,33.20,6.84,0.428,3.1969,11.9686,246.2907,-1.6403,1.1982,0.0010,11.3099,11.3099,0.0000,0.0000,0.0000
46490,9.2223,0.0000,204,60,53,91,101.99,33.30,6.83,0.428,3.1924,11.9681,246.7382,-1.6405,1.1756,0.0010,11.3100,11.3100,0.0000,0.0000,0.0000
46500,9.2224,0.0000,204,60,53,91,101.90,33.21,5.56,0.428,3.1534,11.9814,247.8192,-1.6427,1.1771,0.0010,11.3100,11.3100,0.0000,0.0000,0.0000
46510,9.2226,0.0000,204,60,53,91,101.66,32.98,4.33,0.428,3.1265,12.0051,246.0441,-1.6443,1.3795,0.0010,11.3102,11.3102,0.0000,0.0000,0.0000
46520,9.2228,0.0000,204,60,53,91,101.67,33.01,5.51,0.428,3.1313,12.0099,245.9781,-1.6449,1.3877,0.0010,11.3103,11.3103,0.0000,0.0000,0.0000
46530,9.2229,0.0000,204,60,53,91,101.79,33.16,5.49,0.428,3.1447,11.9842,246.0766,-1.6448,1.2569,0.0010,11.3104,11.3104,0.0000,0.0000,0.0000
46540,9.2230,0.0000,204,60,53,91,101.93,33.37,6.76,0.431,3.1604,11.9692,246.3277,-1.6442,1.1557,0.0010,11.3104,11.3104,0.0000,0.0000,0.0000
46550,9.2232,0.0000,204,60,53,91,102.03,33.55,6.72,0.431,3.1767,11.9648,246.4461,-1.6440,1.1097,0.0010,11.3105,11.3105,0.0000,0.0000,0.0000
46560,9.2234,0.0000,204,60,53,91,101.74,33.29,4.36,0.431,3.0914,12.0423,246.1401,-1.6469,1.1358,0.0010,11.3106,11.3106,0.0000,0.0000,0.0000
46570,9.2235,0.0000,204,60,53,91,101.78,33.06,6.88,0.431,3.0519,12.0109,246.3964,-1.6468,1.2697,0.0010,11.3106,11.3106,0.0000,0.0000,0.0000
46580,9.2237,0.0000,204,60,53,91,101.84,32.92,6.54,0.424,3.0744,11.9666,246.2331,-1.6451,1.3506,0.0010,11.3107,11.3107,0.0000,0.0000,0.0000
46590,9.2238,0.0000,204,60,53,91,101.80,32.65,5.48,0.421,3.1694,11.9041,246.9631,-1.6437,1.4026,0.0010,11.3109,11.3109,0.0000,0.0000,0.0000
46600,9.2239,0.0000,204,60,53,91,101.85,32.70,5.38,0.428,3.1977,11.8496,246.5237,-1.6433,1.3522,0.0010,11.3110,11.3110,0.0000,0.0000,0.0000
46610,9.2240,0.0000,204,60,53,91,101.76,32.54,5.61,0.428,3.1349,11.8513,246.2717,-1.6430,1.3322,0.0010,11.3111,11.3111,0.0000,0.0000,0.0000
46620,9.2241,0.0000,204,60,53,91,101.41,32.40,5.89,0.428,3.0543,12.0111,246.6454,-1.6416,1.3455,0.0010,11.3112,11.3112,0.0000,0.0000,0.0000
46630,9.2241,0.0000,204,60,53,91,101.33,32.48,5.93,0.424,3.1009,12.0986,246.8682,-1.6422,1.3242,0.0010,11.3112,11.3112,0.0000,0.0000,0.0000
46640,9.2241,0.0000,204,60,53,91,101.36,32.59,5.89,0.428,3.0352,12.1231,246.7862,-1.6447,1.2854,0.0010,11.3112,11.3112,0.0000,0.0000,0.0000
46650,9.2241,0.0000,204,60,53,91,101.46,32.74,5.82,0.428,2.9925,12.1174,246.7551,-1.6468,1.2456,0.0010,11.3112,11.3112,0.0000,0.0000,0.0000
46660,9.2242,0.0000,204,60,53,91,101.61,32.91,5.73,0.428,3.0179,12.0844,246.7935,-1.6473,1.2122,0.0010,11.3112,11.3112,0.0000,0.0000,0.0000
46670,9.2242,0.0000,204,60,53,91,101.73,32.98,5.53,0.421,3.0646,12.0238,246.7279,-1.6467,1.2056,0.0010,11.3113,11.3113,0.0000,0.0000,0.0000
46680,9.2243,0.0000,204,60,53,91,101.87,33.05,5.67,0.428,3.1025,11.9482,246.8789,-1.6458,1.1925,0.0010,11.3114,11.3114,0.0000,0.0000,0.0000
46690,9.2245,0.0000,204,60,53,91,101.99,33.21,5.67,0.431,3.1282,11.9223,246.8705,-1.6450,1.1760,0.0010,11.3115,11.3115,0.0000,0.0000,0.0000
46700,9.2246,0.0000,204,60,53,91,102.07,33.36,5.63,0.431,3.1398,11.9277,246.6975,-1.6442,1.1624,0.0010,11.3115,11.3115,0.0000,0.0000,0.0000
46710,9.2248,0.0000,204,60,53,91,102.04,33.38,5.60,0.431,3.1340,11.9430,246.8406,-1.6435,1.1535,0.0010,11.3116,11.3116,0.0000,0.0000,0.0000
46720,9.2249,0.0000,204,60,53,91,102.00,33.34,5.53,0.431,3.1285,11.9297,246.3369,-1.6431,1.1962,0.0010,11.3117,11.3117,0.0000,0.0000,0.0000
46730,9.2251,0.0000,204,60,53,91,102.05,33.43,6.96,0.434,3.1401,11.9183,246.4615,-1.6424,1.1958,0.0010,11.3118,11.3118,0.0000,0.0000,0.0000
46740,9.2253,0.0000,204,60,53,91,102.07,33.34,5.61,0.431,3.1943,11.8945,246.2022,-1.6420,1.1861,0.0010,11.3120,11.3120,0.0000,0.0000,0.0000
46750,9.2254,0.0000,204,60,53,91,102.00,33.25,5.66,0.431,3.1822,11.9225,246.1986,-1.6455,1.1993,0.0010,11.3122,11.3122,0.0000,0.0000,0.0000
46760,9.2256,0.0000,204,60,53,91,101.97,33.23,5.65,0.431,3.1430,11.9268,245.9777,-1.6475,1.2049,0.0010,11.3123,11.3123,0.0000,0.0000,0.0000
46770,9.2257,0.0000,204,60,53,91,101.89,33.21,5.61,0.431,3.0954,11.9776,245.9475,-1.6505,1.1881,0.0010,11.3124,11.3124,0.0000,0.0000,0.0000
46780,9.2259,0.0000,204,60,53,91,101.80,33.14,6.84,0.431,3.0940,11.9950,246.7264,-1.6514,1.1732,0.0010,11.3125,11.3125,0.0000,0.0000,0.0000
46790,9.2260,0.0000,204,60,53,91,101.53,33.02,8.05,0.431,3.0175,12.0695,246.4112,-1.6492,1.1808,0.0010,11.3126,11.3126,0.0000,0.0000,0.0000
46800,9.2261,0.0000,204,60,53,91,101.51,33.13,6.78,0.431,3.0123,12.0910,246.5291,-1.6478,1.1557,0.0010,11.3126,11.3126,0.0000,0.0000,0.0000
46810,9.2262,0.0000,204,60,53,91,101.53,33.16,6.76,0.431,3.0072,12.0783,246.5294,-1.6474,1.1165,0.0010,11.3127,11.3127,0.0000,0.0000,0.0000
46820,9.2263,0.0000,204,60,53,91,101.50,33.12,8.01,0.431,3.0171,12.0498,246.5474,-1.6467,1.1503,0.0010,11.3128,11.3128,0.0000,0.0000,0.0000
46830,9.2265,0.0000,204,60,53,91,101.58,33.08,6.72,0.431,3.0606,12.0489,246.2668,-1.6460,1.2537,0.0010,11.3128,11.3128,0.0000,0.0000,0.0000
46840,9.2266,0.0000,204,60,53,91,101.69,33.12,6.75,0.434,3.0738,11.9893,246.1384,-1.6436,1.3110,0.0010,11.3129,11.3129,0.0000,0.0000,0.0000
46850,9.2267,0.0000,204,60,53,91,101.74,33.15,5.93,0.431,3.0726,11.9696,246.4789,-1.6425,1.2782,0.0010,11.3131,11.3131,0.0000,0.0000,0.0000
46860,9.2268,0.0000,204,60,53,91,101.68,32.99,5.96,0.431,3.1101,11.9410,246.9811,-1.6422,1.2813,0.0010,11.3133,11.3133,0.0000,0.0000,0.0000
46870,9.2270,0.0000,204,60,53,91,101.69,32.93,6.83,0.434,3.1025,11.9286,245.4263,-1.6415,1.2831,0.0010,11.3134,11.3134,0.0000,0.0000,0.0000
46880,9.2270,0.0000,204,60,53,91,101.76,33.05,6.86,0.434,3.1148,11.9132,245.7548,-1.6418,1.2678,0.0010,11.3135,11.3135,0.0000,0.0000,0.0000
46890,9.2271,0.0000,204,60,53,91,101.87,33.19,6.83,0.431,3.1415,11.9031,246.1198,-1.6423,1.2454,0.0010,11.3135,11.3135,0.0000,0.0000,0.0000
46900,9.2272,0.0000,204,60,53,91,101.99,33.18,6.86,0.431,3.1445,11.8478,246.6245,-1.6418,1.2024,0.0010,11.3136,11.3136,0.0000,0.0000,0.0000
46910,9.2274,0.0000,204,60,53,91,101.67,32.88,5.66,0.428,3.0367,11.9404,246.8638,-1.6450,1.2042,0.0010,11.3136,11.3136,0.0000,0.0000,0.0000
46920,9.2275,0.0000,204,60,53,91,101.46,32.81,6.99,0.428,3.0051,12.0413,246.9678,-1.6455,1.2488,0.0010,11.3136,11.3137,0.0000,0.0000,0.0000
46930,9.2276,0.0000,204,60,53,91,101.38,32.73,5.73,0.424,2.9338,12.1475,246.6088,-1.6447,1.2052,0.0010,11.3136,11.3136,0.0000,0.0000,0.0000
46940,9.2277,0.0000,204,60,53,91,101.48,32.84,5.72,0.428,2.9292,12.1644,246.5644,-1.6443,1.1687,0.0010,11.3135,11.3135,0.0000,0.0000,0.0000
46950,9.2277,0.0000,204,60,53,91,101.62,33.02,5.71,0.428,2.9740,12.1349,246.6864,-1.6443,1.1498,0.0010,11.3135,11.3135,0.0000,0.0000,0.0000
46960,9.2278,0.0000,204,60,53,91,101.69,32.95,5.71,0.424,3.0069,12.0486,246.5263,-1.6445,1.1516,0.0010,11.3136,11.3136,0.0000,0.0000,0.0000
46970,9.2279,0.0000,204,60,53,91,101.75,32.92,5.70,0.428,3.0478,11.9895,246.9075,-1.6438,1.1534,0.0010,11.3137,11.3137,0.0000,0.0000,0.0000
46980,9.2280,0.0000,204,60,53,91,101.78,32.75,5.87,0.428,3.1030,11.9498,247.0399,-1.6432,1.1821,0.0010,11.3140,11.3140,0.0000,0.0000,0.0000
46990,9.2281,0.0000,204,60,53,91,101.72,32.64,4.63,0.431,3.1372,11.9285,247.3955,-1.6432,1.2252,0.0010,11.3141,11.3141,0.0000,0.0000,0.0000
47000,9.2282,0.0000,204,60,53,91,101.63,32.48,4.65,0.431,3.1182,11.8961,247.3941,-1.6435,1.2515,0.0010,11.3142,11.3142,0.0000,0.0000,0.0000
47010,9.2283,0.0000,204,60,53,91,101.66,32.58,4.53,0.431,3.1048,11.8918,246.8402,-1.6439,1.2734,0.0010,11.3143,11.3143,0.0000,0.0000,0.0000
47020,9.2285,0.0000,204,60,53,91,101.72,32.73,5.75,0.431,3.1000,11.9098,247.4470,-1.6446,1.2383,0.0010,11.3143,11.3143,0.0000,0.0000,0.0000
47030,9.2286,0.0000,204,60,53,91,101.62,32.75,4.50,0.434,3.0536,11.9991,247.1591,-1.6507,1.2115,0.0010,11.3144,11.3144,0.0000,0.0000,0.0000
47040,9.2287,0.0000,204,60,53,91,101.67,32.90,5.77,0.431,3.0519,12.0482,246.8383,-1.6519,1.1929,0.0010,11.3144,11.3144,0.0000,0.0000,0.0000
47050,9.2288,0.0000,204,60,53,91,101.82,33.06,6.87,0.431,3.0910,12.0721,246.6398,-1.6502,1.1666,0.0010,11.3145,11.3145,0.0000,0.0000,0.0000
47060,9.2290,0.0000,204,60,53,91,101.95,33.26,6.85,0.431,3.1250,12.0647,246.5839,-1.6488,1.1483,0.0010,11.3146,11.3146,0.0000,0.0000,0.0000
47070,9.2291,0.0000,204,60,53,91,102.05,33.45,6.79,0.431,3.1499,12.0475,246.5295,-1.6476,1.1366,0.0010,11.3147,11.3147,0.0000,0.0000,0.0000
47080,9.2292,0.0000,204,60,53,91,102.12,33.54,6.81,0.431,3.1715,12.0304,246.0187,-1.6463,1.1554,0.0010,11.3148,11.3148,0.0000,0.0000,0.0000
47090,9.2294,0.0000,204,60,53,91,102.06,33.39,6.71,0.431,3.1768,11.9975,246.2795,-1.6446,1.2331,0.0010,11.3149,11.3149,0.0000,0.0000,0.0000
47100,9.2296,0.0000,204,60,53,91,102.04,33.42,6.76,0.431,3.1783,11.9741,245.8656,-1.6448,1.3019,0.0010,11.3150,11.3150,0.0000,0.0000,0.0000
47110,9.2298,0.0000,204,60,53,91,102.10,33.54,7.16,0.431,3.1838,11.9612,246.3912,-1.6444,1.2515,0.0010,11.3151,11.3151,0.0000,0.0000,0.0000
47120,9.2300,0.0000,204,60,53,91,102.08,33.38,6.75,0.431,3.2399,11.9251,246.0203,-1.6442,1.2064,0.0010,11.3154,11.3154,0.0000,0.0000,0.0000
47130,9.2302,0.0000,204,60,53,91,102.09,33.28,6.75,0.431,3.2512,11.8447,246.0468,-1.6438,1.2423,0.0010,11.3156,11.3156,0.0000,0.0000,0.0000
47140,9.2303,0.0000,204,60,53,91,102.17,33.36,7.07,0.424,3.2260,11.8034,248.1397,-1.6435,1.2564,0.0010,11.3157,11.3158,0.0000,0.0000,0.0000
47150,9.2305,0.0000,204,60,53,91,102.25,33.43,6.85,0.431,3.2190,11.7768,246.2324,-1.6436,1.1974,0.0010,11.3159,11.3159,0.0000,0.0000,0.0000
47160,9.2307,0.0000,204,60,53,91,102.20,33.50,6.82,0.431,3.1773,11.8149,246.0178,-1.6434,1.1772,0.0010,11.3160,11.3160,0.0000,0.0000,0.0000
47170,9.2308,0.0000,204,60,53,91,101.91,33.37,9.30,0.428,3.0606,11.9602,246.9360,-1.6397,1.1566,0.0010,11.3161,11.3162,0.0000,0.0000,0.0000
47180,9.2309,0.0000,204,60,53,91,101.64,33.28,5.56,0.431,3.0005,12.1107,246.8142,-1.6406,1.2070,0.0010,11.3162,11.3162,0.0000,0.0000,0.0000
47190,9.2310,0.0000,204,60,53,91,101.52,33.11,6.87,0.431,2.9655,12.1733,246.8137,-1.6414,1.2407,0.0010,11.3162,11.3162,0.0000,0.0000,0.0000
47200,9.2311,0.0000,204,60,53,91,101.39,32.91,6.67,0.428,2.9105,12.1628,246.4949,-1.6414,1.2549,0.0010,11.3162,11.3162,0.0000,0.0000,0.0000
47210,9.2311,0.0000,204,60,53,91,101.38,32.79,4.49,0.431,2.9155,12.1031,246.7874,-1.6410,1.2597,0.0010,11.3162,11.3162,0.0000,0.0000,0.0000
47220,9.2312,0.0000,204,60,53,91,101.48,32.88,5.59,0.434,2.9623,12.0590,246.6681,-1.6403,1.2243,0.0010,11.3162,11.3162,0.0000,0.0000,0.0000
47230,9.2312,0.0000,204,60,53,91,101.54,32.85,5.79,0.431,3.0229,12.0470,246.5844,-1.6401,1.1967,0.0010,11.3164,11.3164,0.0000,0.0000,0.0000
47240,9.2313,0.0000,204,60,53,91,101.61,32.89,5.68,0.431,3.0547,12.0485,246.3156,-1.6401,1.1753,0.0010,11.3165,11.3165,0.0000,0.0000,0.0000
47250,9.2314,0.0000,204,60,53,91,101.70,33.03,5.70,0.431,3.0821,12.0570,246.3710,-1.6402,1.1556,0.0010,11.3165,11.3165,0.0000,0.0000,0.0000
47260,9.2315,0.0000,204,60,53,91,101.73,33.07,5.69,0.431,3.0965,12.0457,246.6881,-1.6401,1.1418,0.0010,11.3166,11.3166,0.0000,0.0000,0.0000
47270,9.2316,0.0000,204,60,53,91,101.73,33.11,5.65,0.431,3.1160,12.0146,246.4048,-1.6403,1.1610,0.0010,11.3167,11.3167,0.0000,0.0000,0.0000
47280,9.2317,0.0000,204,60,53,91,101.80,33.28,4.37,0.431,3.1425,11.9944,246.4025,-1.6405,1.1497,0.0010,11.3168,11.3168,0.0000,0.0000,0.0000
47290,9.2319,0.0000,204,60,53,91,101.68,33.18,4.08,0.428,3.1152,12.0156,245.6178,-1.6430,1.1537,0.0010,11.3168,11.3168,0.0000,0.0000,0.0000
47300,9.2320,0.0000,204,60,53,91,101.72,33.12,4.41,0.434,3.0822,12.0329,246.5080,-1.6438,1.1720,0.0010,11.3168,11.3168,0.0000,0.0000,0.0000
47310,9.2322,0.0000,204,60,53,91,101.82,33.18,5.62,0.438,3.0778,12.0123,246.6272,-1.6433,1.1611,0.0010,11.3169,11.3169,0.0000,0.0000,0.0000
47320,9.2323,0.0000,204,60,53,91,101.93,33.32,5.68,0.434,3.1024,11.9862,246.8667,-1.6429,1.1493,0.0010,11.3170,11.3170,0.0000,0.0000,0.0000
47330,9.2325,0.0000,204,60,53,91,101.96,33.16,6.84,0.431,3.1434,11.9756,246.3099,-1.6427,1.1567,0.0010,11.3172,11.3172,0.0000,0.0000,0.0000
47340,9.2326,0.0000,204,60,53,91,101.96,32.91,5.69,0.428,3.1998,11.9587,247.1435,-1.6452,1.3164,0.0010,11.3174,11.3174,0.0000,0.0000,0.0000
47350,9.2328,0.0000,204,60,53,91,102.00,32.88,5.63,0.428,3.1985,11.9364,246.7830,-1.6460,1.3737,0.0010,11.3175,11.3175,0.0000,0.0000,0.0000
47360,9.2329,0.0000,204,60,53,91,102.00,32.94,6.88,0.424,3.1633,11.9421,246.5992,-1.6474,1.3242,0.0010,11.3175,11.3175,0.0000,0.0000,0.0000
47370,9.2330,0.0000,204,60,53,91,101.98,33.02,5.62,0.424,3.1290,11.9607,246.1865,-1.6480,1.2687,0.0010,11.3176,11.3176,0.0000,0.0000,0.0000
47380,9.2331,0.0000,204,60,53,91,101.91,32.97,6.70,0.421,3.1029,11.9407,246.4505,-1.6479,1.2692,0.0010,11.3176,11.3176,0.0000,0.0000,0.0000
47390,9.2333,0.0000,204,60,53,91,101.95,33.02,6.92,0.424,3.0983,11.8885,246.4794,-1.6468,1.2981,0.0010,11.3178,11.3178,0.0000,0.0000,0.0000
47400,9.2334,0.0000,204,60,53,91,102.03,33.15,6.87,0.428,3.1110,11.8681,246.2614,-1.6461,1.2786,0.0010,11.3179,11.3179,0.0000,0.0000,0.0000
47410,9.2335,0.0000,204,60,53,91,102.13,33.35,6.82,0.428,3.1306,11.8646,246.1800,-1.6457,1.2399,0.0010,11.3180,11.3180,0.0000,0.0000,0.0000
47420,9.2337,0.0000,204,60,53,91,102.23,33.55,6.78,0.428,3.1513,11.8659,246.0549,-1.6455,1.2038,0.0010,11.3180,11.3180,0.0000,0.0000,0.0000
47430,9.2339,0.0000,204,60,53,91,102.04,33.52,5.55,0.428,3.0894,11.9558,246.0815,-1.6451,1.1830,0.0010,11.3181,11.3181,0.0000,0.0000,0.0000
47440,9.2340,0.0000,204,60,53,91,101.90,33.55,5.65,0.428,3.0968,12.0558,246.2165,-1.6442,1.2157,0.0010,11.3182,11.3182,0.0000,0.0000,0.0000
47450,9.2341,0.0000,204,60,53,91,101.92,33.68,6.81,0.428,3.0669,12.0631,245.9690,-1.6436,1.1942,0.0010,11.3182,11.3182,0.0000,0.0000,0.0000
47460,9.2342,0.0000,204,60,53,91,101.83,33.55,6.76,0.428,3.0025,12.0434,245.9029,-1.6430,1.1792,0.0010,11.3183,11.3183,0.0000,0.0000,0.0000
47470,9.2344,0.0000,204,60,53,91,101.62,33.10,6.78,0.428,3.0309,12.0091,246.1577,-1.6429,1.2592,0.0010,11.3185,11.3185,0.0000,0.0000,0.0000
47480,9.2345,0.0000,204,60,53,91,101.63,33.06,6.78,0.428,3.0815,11.9602,246.3770,-1.6428,1.2656,0.0010,11.3186,11.3186,0.0000,0.0000,0.0000
47490,9.2345,0.0000,204,60,53,91,101.60,32.89,6.98,0.428,3.0769,11.9282,247.0163,-1.6440,1.2235,0.0010,11.3187,11.3187,0.0000,0.0000,0.0000
47500,9.2346,0.0000,204,60,53,91,101.53,32.64,5.51,0.428,3.0516,11.9769,246.4324,-1.6449,1.1938,0.0010,11.3189,11.3189,0.0000,0.0000,0.0000
47510,9.2348,0.0000,204,60,53,91,101.59,32.64,6.96,0.431,3.0699,11.9790,246.7368,-1.6447,1.1410,0.0010,11.3190,11.3190,0.0000,0.0000,0.0000
47520,9.2349,0.0000,204,60,53,91,101.59,32.70,5.76,0.428,3.0380,12.0115,246.6091,-1.6477,1.1275,0.0010,11.3191,11.3191,0.0000,0.0000,0.0000
47530,9.2350,0.0000,204,60,53,91,101.59,32.86,5.76,0.428,3.0388,12.0466,246.6123,-1.6498,1.1204,0.0010,11.3191,11.3191,0.0000,0.0000,0.0000
47540,9.2351,0.0000,204,60,53,91,101.71,33.02,6.90,0.431,3.0497,12.0178,246.5964,-1.6487,1.1190,0.0010,11.3191,11.3191,0.0000,0.0000,0.0000
47550,9.2352,0.0000,204,60,53,91,101.87,33.11,5.71,0.431,3.0779,11.9756,247.6430,-1.6471,1.1434,0.0010,11.3192,11.3192,0.0000,0.0000,0.0000
47560,9.2353,0.0000,204,60,53,91,101.70,32.94,4.40,0.431,3.0331,12.0321,246.4433,-1.6430,1.3031,0.0010,11.3194,11.3194,0.0000,0.0000,0.0000
47570,9.2354,0.0000,204,60,53,91,101.61,32.90,5.69,0.424,3.0344,12.0401,246.9003,-1.6415,1.3222,0.0010,11.3195,11.3195,0.0000,0.0000,0.0000
47580,9.2355,0.0000,204,60,53,91,101.62,32.82,5.55,0.428,3.0697,11.9895,246.3064,-1.6406,1.3220,0.0010,11.3195,11.3195,0.0000,0.0000,0.0000
47590,9.2356,0.0000,204,60,53,91,101.58,32.68,5.57,0.431,3.1238,11.9707,246.2629,-1.6423,1.3136,0.0010,11.3197,11.3197,0.0000,0.0000,0.0000
47600,9.2356,0.0000,204,60,53,91,101.65,32.82,5.57,0.431,3.1429,11.9882,246.1832,-1.6435,1.2668,0.0010,11.3198,11.3198,0.0000,0.0000,0.0000
47610,9.2357,0.0000,204,60,53,91,101.75,33.04,5.58,0.431,3.1476,11.9995,246.1128,-1.6443,1.2134,0.0010,11.3198,11.3198,0.0000,0.0000,0.0000
47620,9.2358,0.0000,204,60,53,91,101.87,33.28,5.55,0.431,3.1608,12.0099,246.0845,-1.6446,1.1661,0.0010,11.3199,11.3199,0.0000,0.0000,0.0000
47630,9.2360,0.0000,204,60,53,91,101.91,33.24,5.38,0.431,3.1464,12.0206,245.8852,-1.6448,1.1500,0.0010,11.3199,11.3199,0.0000,0.0000,0.0000
47640,9.2362,0.0000,204,60,53,91,101.85,33.11,5.53,0.431,3.1262,12.0433,246.3275,-1.6447,1.1724,0.0010,11.3200,11.3200,0.0000,0.0000,0.0000
47650,9.2363,0.0000,204,60,53,91,101.87,33.17,5.64,0.431,3.1179,12.0416,246.4352,-1.6443,1.1691,0.0010,11.3200,11.3200,0.0000,0.0000,0.0000
47660,9.2365,0.0000,204,60,53,91,101.86,33.12,5.61,0.428,3.0789,11.9827,246.8437,-1.6436,1.2078,0.0010,11.3202,11.3202,0.0000,0.0000,0.0000
47670,9.2366,0.0000,204,60,53,91,101.77,33.00,4.45,0.428,3.0711,11.9332,247.1375,-1.6429,1.2874,0.0010,11.3203,11.3203,0.0000,0.0000,0.0000
47680,9.2368,0.0000,204,60,53,91,101.73,32.90,8.17,0.424,3.0768,11.9053,247.4411,-1.6428,1.3305,0.0010,11.3204,11.3204,0.0000,0.0000,0.0000
47690,9.2369,0.0000,204,60,53,91,101.81,32.85,6.89,0.424,3.1012,11.9364,247.1035,-1.6451,1.3531,0.0010,11.3205,11.3205,0.0000,0.0000,0.0000
